|ITEM_CODE|ITEM_NAME1                                      |ITEM_NAME2                            |VENDER_CODE|VENDER_NAME                                        |ORDER_DATE             |BUYER_CODE|BUYER_NAME    |
|250310607|PS TRAY ICIZ-046MS (V.2)TS-P1-17-04-004 (BLACK )|TRAY SIZE:380X550X30MM. T=1.0MM.                |1002299    |WORLDPLAST LTD.                                             |2019-08-08 00:00:00.000|104       |Ranu          |
|250310608|PS TRAY CACZ-160MW (V.0)TS-P1-17-07-007(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-07 00:00:00.000|104       |Ranu          |
|250310611|PS TRAY JDTZ-096MW  (V.0)TS-P1-17-10-006 (BLACK)|TRAY SIZE:300X400X10 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2018-06-11 00:00:00.000|104       |Ranu          |
|250310612|PS TRAY SESZ-333MW (V.0)TS-P1-17-10-002(BLACK)  |TRAY SIZE:195X295X19MM. T= 0.7 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2018-04-11 00:00:00.000|104       |Ranu          |
|250310613|PS TRAY SESZ-334MW (V.0)TS-P1-17-10-005(BLACK)  |TRAY SIZE:195X295X15MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-05-15 00:00:00.000|104       |Ranu          |
|250310614|PS TRAY SESZ-335MW (V.0)TS-P1-17-10-006(BLACK)  |TRAY SIZE:195X295X15MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-07-03 00:00:00.000|104       |Ranu          |
|250310615|PS TRAY SESZ-336MW (V.0)TS-P1-17-10-004(BLACK)  |TRAY SIZE:195X295X12MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-08-03 00:00:00.000|104       |Ranu          |
|250310617|PS TRAY SESZ-331MW (V.0)TS-P1-17-10-001(BLACK)  |TRAY SIZE:195X295X15MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-02-12 00:00:00.000|104       |Ranu          |
|250310618|PS TRAY SESZ-332MW (V.0)TS-P1-17-09-014(BLACK)  |TRAY SIZE:195X295X15MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-04-24 00:00:00.000|104       |Ranu          |
|250310619|PS TRAY CAKZ-053MW (V.0)TS-P1-17-09-010(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-11-29 00:00:00.000|104       |Ranu          |
|250310621|PS TRAY SYLZ-193MS (V.0)TS-P1-17-11-001 (BLACK )|TRAY SIZE:200X300X13MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310622|PS TRAY JDTZ-111MW  (V.0)TS-P1-17-10-010 (BLACK)|TRAY SIZE:200X300X16 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-04-05 00:00:00.000|104       |Ranu          |
|250310623|PS TRAY CAKZ-057MW (V.0)TS-P1-17-09-008(BLACK)  |TRAY SIZE:200X300X10 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-11-15 00:00:00.000|104       |Ranu          |
|250310624|PS TRAY JDTZ-112MW (V.0)TS-P1-17-08-004 (BLACK) |TRAY SIZE:220X280X12 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-29 00:00:00.000|104       |Ranu          |
|250310626|PS TRAY CAKZ-060MW (V.1)TS-P1-17-09-012(BLACK)  |TRAY SIZE:200X300X31MM. T= 1.0 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-11-15 00:00:00.000|104       |Ranu          |
|250310628|PS TRAY RGOZ-792ML-S (V.0)TS-N1-17-12-001(BLACK)|TRAY SIZE:190X292X 10MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-04-11 00:00:00.000|129       |PR-Nipattra   |
|250310629|PS TRAY SYLZ-195MS (V.1)TS-P1-17-11-003 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-14 00:00:00.000|104       |Ranu          |
|250310630|PS TRAY FTKZ-033MW (V.0)TS-P1-18-01-005(BLACK)  |TRAY SIZE:200X300X12MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-03-29 00:00:00.000|104       |Ranu          |
|250310631|PS TRAY JDTZ-099MW (V.0)TS-P1-18-01-003 (BLACK) |TRAY SIZE:200X300X16 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2019-09-25 00:00:00.000|104       |Ranu          |
|250310632|PS TRAY CASZ-091MS (V.0)TS-P1-18-01-004 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1006612    |MACSYS INDUSTRIES (THAILAND) CO.,LTD.                       |2024-02-14 00:00:00.000|104       |Ranu          |
|250310633|PS TRAY RGOZ-781ML (V.0)TS-A1-18-02-011(BLACK)  |TRAY SIZE:300X400X27MM. T= 1.0 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2018-03-15 00:00:00.000|104       |Ranu          |
|250310634|PS TRAY NKGZ-136MS (V.0)TS-P1-17-12-009 (BLACK )|TRAY SIZE:200X300X13MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-14 00:00:00.000|104       |Ranu          |
|250310635|PS TRAY EMDZ-001MW (V.0)TS-P1-17-12-015(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-03-31 00:00:00.000|104       |Ranu          |
|250310636|PS TRAY CAKZ-093MW (V.0)TS-P1-18-02-001(BLACK)  |TRAY SIZE:200X300X31 MM. T= 1.0 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310637|PS TRAY RGOZ-806ML(V.0)TS-A1-17-09-011(BLACK)   |TRAY SIZE:200X300X8.5MM.T= 0.7 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2018-08-21 00:00:00.000|104       |Ranu          |
|250310638|PS TRAY CADZ-298MW  (V.0)TS-P1-18-02-004(BLACK) |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1001942    |TEXCHEM-PACK (THAILAND) CO.,LTD.                            |2024-02-28 00:00:00.000|104       |Ranu          |
|250310639|PS TRAY  CAWZ-050MW(V.0)TS-P1-18-02-003(BLACK)  |TRAY SIZE:200X300X13MM.T= 0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310640|PS TRAY KITZ-293MS (V.1)TS-P1-17-05-004(BLACK ) |TRAY SIZE:300X400X23MM.T=1.00MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-06-01 00:00:00.000|104       |Ranu          |
|250310641|PS TRAY KITZ-294MS (V.1)TS-P1-17-05-005(BLACK ) |TRAY SIZE:300X400X23MM.T=1.00MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-06-01 00:00:00.000|104       |Ranu          |
|250310642|PS TRAY KITZ-295MS (V.1)TS-P1-17-05-006(BLACK ) |TRAY SIZE:300X400X23MM.T=1.00MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-12-21 00:00:00.000|104       |Ranu          |
|250310643|PS TRAY KITZ-296MS (V.1)TS-P1-17-05-007(BLACK ) |TRAY SIZE:300X400X23MM.T=1.00MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-29 00:00:00.000|104       |Ranu          |
|250310644|PS TRAY NKSZ-242MW(V.0)TS-P1-18-03-006(BLACK)   |TRAY SIZE:200X300X12MM.T= 0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310645|PS TRAY SESZ-333MW (V.1)TS-P1-17-10-002(BLACK)  |TRAY SIZE:195X295X19MM. T= 0.7 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-02-23 00:00:00.000|104       |Ranu          |
|250310646|PS TRAY NKSZ-246MW  (V.0)TS-P1-18-03-003(BLACK) |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-14 00:00:00.000|104       |Ranu          |
|250310647|PS TRAY NKSZ-251MW (V.0)TS-P1-18-03-004 (BLACK) |TRAY SIZE:200X300X12 MM. T= 0.5  MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-01-20 00:00:00.000|104       |Ranu          |
|250310648|PS TRAY NKSZ-252MW (V.0)TS-P1-18-03-002(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-03-24 00:00:00.000|104       |Ranu          |
|250310649|PS  TRAY NKSZ-247MW  (V.0)TS-P1-18-03-001(BLACK)|TRAY SIZE:200X300X20 MM. T= 0.7 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310650|PS TRAY SESZ-339MW (V.0)TS-P1-18-04-002(BLACK)  |TRAY SIZE:195X295X12MM. T= 0.7 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-08-03 00:00:00.000|104       |Ranu          |
|250310652|PS TRAY JDTZ-122MW-V1(V.1)TS-P1-18-02-002(BLACK)|TRAY SIZE:250X330X13.5 MM. T= 0.8  MM.          |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2018-07-03 00:00:00.000|104       |Ranu          |
|250310653|PS TRAY CAKZ-088MS (V.0)TS-P1-18-04-004(BLACK)  |TRAY SIZE:200X300X11 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-03-03 00:00:00.000|104       |Ranu          |
|250310654|PS TRAY CAKZ-087MS (V.2)TS-P1--18-05-001(BLACK) |TRAY SIZE:200X300X28 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-03-03 00:00:00.000|104       |Ranu          |
|250310655|PS TRAY CASZ-072MS (V.0)TS-P1-18-05-005 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-06-10 00:00:00.000|104       |Ranu          |
|250310656|PS TRAY JDTZ-096MW  (V.1)TS-P1-17-10-006 (BLACK)|TRAY SIZE:300X400X10 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-12-21 00:00:00.000|104       |Ranu          |
|250310657|PS TRAY JDTZ-118MW  (V.0)TS-P1-18-06-001 (BLACK)|TRAY SIZE:200X300X12 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310658|PS TRAY SYL-200S (V.0)TS-A1-18-07-002 (BLACK )  |TRAY SIZE:195X295X11.5MM. T=0.5MM.              |1001942    |TEXCHEM-PACK (THAILAND) CO.,LTD.                            |2023-09-21 00:00:00.000|104       |Ranu          |
|250310659|PS TRAY NKGZ-134MS (V.0)TS-P1-17-09-013 (BLACK) |TRAY SIZE:200X300X9 MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-07-05 00:00:00.000|104       |Ranu          |
|250310660|PS TRAY NKGZ-135MS (V.0)TS-P1-17-10-003(BLACK)  |TRAY SIZE:200X300X9 MM. T= 0.5 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310661|PS TRAY CAKZ-111MW  (V.0)TS-P1-18-06-006 (BLACK)|TRAY SIZE:200X300X11  MM. T= 0.5 MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310662|PS TRAY CAKZ-114MW  (V.0)TS-P1-18-06-003(BLACK) |TRAY SIZE:200X300X16  MM. T= 0.5 MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310663|PS TRAY CAKZ-112MW  (V.0)TS-P1-18-06-007 (BLACK)|TRAY SIZE:200X300X28  MM. T= 1.0 MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310664|PS TRAY CAKZ-107MW (V.0)TS-P1-18-06-004(BLACK)  |TRAY SIZE:200X300X10 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310665|PS TRAY CAKZ-102MW (V.0)TS-P1-18-06-005(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-01-07 00:00:00.000|104       |Ranu          |
|250310666|PS TRAY JDTZ-076MW  (V.2)TS-P1-16-01-005(BLACK) |TRAY SIZE:300X400X12 MM. T= 1 MM.               |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-04-23 00:00:00.000|104       |Ranu          |
|250310667|PS TRAY JDTZ-122MW (V.2)TS-P1-18-02-002(BLACK)  |TRAY SIZE:250X330X8.5 MM. T= 1.0  MM.           |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-01-24 00:00:00.000|104       |Ranu          |
|250310668|PS TRAY CACZ-164MW (V.0)TS-P1-18-03-005 (BLACK) |TRAY SIZE:200X300X10 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310669|PS TRAY CAKZ-085MW (V.0)TS-P1-16-02-015(BLACK)  |TRAY SIZE:200X300X18 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2021-12-21 00:00:00.000|104       |Ranu          |
|250310670|PS TRAY CAKZ-089MS (V.0)TS-P1-18-07-003 (BLACK )|TRAY SIZE:200X300X12MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-06-04 00:00:00.000|104       |Ranu          |
|250310671|PS TRAY CADZ-300MW (V.0)TS-P1-18-08-001(BLACK)  |TRAY SIZE:200X300X15 MM. T= 0.5 MM.             |1002624    |WHITE PACKAGING CO.,LTD                                     |2022-01-10 00:00:00.000|104       |Ranu          |
|250310672|PS TRAY RGOZ-801S-V1 TS-A1-17-09-011 (BLACK)    |TRAY SIZE:200X300X8.5 MM. T= 0.7 MM.            |1001942    |TEXCHEM-PACK (THAILAND) CO.,LTD.                            |2019-02-21 00:00:00.000|104       |Ranu          |
|250310673|PS TRAY NKGZ-139MS (V.0)TS-P1-18-08-003 (BLACK )|TRAY SIZE:200X300X13MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310674|PS TRAY JDTZ-128MW (V.0)TS-P1-18-07-002 (BLACK) |TRAY SIZE:200X300X13 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-02-24 00:00:00.000|104       |Ranu          |
|250310675|PS TRAY NKGZ-141MS (V.0)TS-P1-18-08-008 (BLACK )|TRAY SIZE:200X300X13MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310676|PS TRAY NKGZ-142MS (V.0)TS-P1-18-08-006 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310677|PS TRAY NKGZ-143MS (V.0)TS-P1-18-08-010 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310678|PS TRAY NKGZ-138MS (V.0)TS-P1-18-08-002 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310680|PS TRAY CAWZ-056MW (V.0)TS-P1-18-08-005(BLACK)  |TRAY SIZE:200X300X28 MM. T= 1.0 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2019-01-16 00:00:00.000|104       |Ranu          |
|250310681|PS TRAY NKGZ-140MS (V.0)TS-P1-18-08-011 (BLACK) |TRAY SIZE:200X300X13MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-28 00:00:00.000|104       |Ranu          |
|250310682|PS TRAY NKGZ-144MS (V.0)TS-P1-18-08-009 (BLACK )|TRAY SIZE:200X300X11MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-22 00:00:00.000|104       |Ranu          |
|250310683|PS TRAY NKGZ-149MS (V.0)TS-P1-18-09-001 (BLACK) |TRAY SIZE:200X300X14MM. T=0.5MM.                |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-01-17 00:00:00.000|104       |Ranu          |
|250310684|PS TRAY JDTZ-119MW (V.0)TS-P1-18-10-002 (BLACK) |TRAY SIZE:200X300X12 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2022-10-15 00:00:00.000|104       |Ranu          |
|250310685|PS TRAY JDTZ-127MW (V.1)TS-P1-18-11-002 (BLACK) |TRAY SIZE:200X300X16 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2019-01-08 00:00:00.000|104       |Ranu          |
|250310686|PS TRAY RGOZ-925S (V.1)TS-N1-18-09-002 (BLACK)  |TRAY SIZE:230X320X8.1 MM. T= 0.5  MM.           |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2024-02-19 00:00:00.000|175       |Wenika.S      |
|250310687|PS TRAY JDTZ-129MW (V.0)TS-P1-18-11-004 (BLACK) |TRAY SIZE:200X300X16 MM. T= 0.8 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2019-03-28 00:00:00.000|104       |Ranu          |
|250310688|PS TRAY JDTZ-130MW (V.0)TS-P1-18-11-001 (BLACK) |TRAY SIZE:250X330X8.5 MM. T= 1 MM.              |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-11-05 00:00:00.000|104       |Ranu          |
|250310689|PS TRAY CAKZ-129MW (V.0)TS-P1-18-12-004(BLACK)  |TRAY SIZE:200X300X27 MM. T= 1.0 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-07-26 00:00:00.000|104       |Ranu          |
|250310690|PS TRAY CAKZ-130MW (V.0)TS-P1-18-12-005(BLACK)  |TRAY SIZE:200X300X12 MM. T= 0.5 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-08-18 00:00:00.000|104       |Ranu          |
|250310691|PS TRAY RGOZ-846S  (V.2 )TS-A1-18-04-006 (BLACK)|TRAY SIZE:200X300X8.5 MM. T= 0.7 MM.(WASHING)   |1001942    |TEXCHEM-PACK (THAILAND) CO.,LTD.                            |2020-01-07 00:00:00.000|104       |Ranu          |
|250310692|PS TRAY RGPZ-001S(V.0)TS-N1-18-12-001 (BLACK)   |TRAY SIZE:195X295X10 MM. T= 0.5  MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-04-11 00:00:00.000|129       |PR-Nipattra   |
|250310693|PS TRAY CAWZ-056MW (V.1)TS-P1-18-08-005(BLACK)  |TRAY SIZE:200X300X28 MM. T= 1.0 MM.             |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2023-08-25 00:00:00.000|104       |Ranu          |
|250310694|PS TRAY PVCZ-229MS (V.0)TS-P1-19-03-004 (BLACK )|TRAY SIZE:300X400X 9MM. T=0.5MM.                |1002624    |WHITE PACKAGING CO.,LTD                                     |2023-07-26 00:00:00.000|104       |Ranu          |
|250310695|PS TRAY PVCZ-230MS (V.0)TS-P1-19-03-003 (BLACK )|TRAY SIZE:300X400X 9MM. T=0.5MM.                |1002624    |WHITE PACKAGING CO.,LTD                                     |2023-12-26 00:00:00.000|104       |Ranu          |
|250310696|PS TRAY ICIZ-058MS (V.0)TS-P1-19-03-002 (BLACK )|TRAY SIZE:380X550X24MM. T=0.8MM.                |1002299    |WORLDPLAST LTD.                                             |2019-11-21 00:00:00.000|104       |Ranu          |
|250310697|PS TRAY ICIZ-059MS (V.0)TS-P1-19-03-001 (BLACK) |TRAY SIZE:380X550X24MM. T=0.8MM.                |1002299    |WORLDPLAST LTD.                                             |2019-11-21 00:00:00.000|104       |Ranu          |
|250310698|PS TRAY RGOZ-864S-OF-V2  TS-A1-18-08-004 (BLACK)|TRAY SIZE:248X365X11.3 MM. T= 1.2MM.( CLEAN )   |1001942    |TEXCHEM-PACK (THAILAND) CO.,LTD.                            |2020-09-21 00:00:00.000|104       |Ranu          |
|250310699|PS TRAY JDTZ-132MW (V.0)TS-P1-19-05-002 (BLACK) |TRAY SIZE:250X330X8.5 MM. T= 0.8 MM.            |1000887    |KRIANGTHAI PLASTECH CO., LTD.                               |2020-05-02 00:00:00.000|104       |Ranu          |
